"path","netid","size","Database"
"/gfs70/users/s/b/sbohn","sbohn","24","DAG1-DB059"
"/gfs70/users/s/h/shulkowe","shulkowe","24","DAG1-DB059"
"/gfs70/users/s/z/szhang15","szhang15","24","DAG1-DB059"
"/gfs70/users/r/b/rbermude","rbermude","24","DAG1-DB059"
"/gfs63/users/l/l/lllee","lllee","24","DAG1-DB059"
"/gfs64/users/y/l/yliu25","yliu25","24","DAG1-DB059"
"/gfs70/users/r/s/rsteindl","rsteindl","24","DAG1-DB059"
"/gfs64/users/y/z/yzhang46","yzhang46","24","DAG1-DB059"
"/gfs71/users/8/7/87tdelor","87tdelor","24","DAG1-DB059"
"/gfs62/users/d/c/dcella","dcella","24","DAG1-DB059"
"/gfs62/users/i/l/ilandman","ilandman","24","DAG1-DB059"
"/gfs62/users/d/a/dabalmas","dabalmas","24","DAG1-DB059"
"/gfs62/users/b/d/bdsweene","bdsweene","24","DAG1-DB059"
"/gfs62/users/b/i/bives","bives","24","DAG1-DB059"
"/gfs62/users/b/h/bhroncic","bhroncic","24","DAG1-DB059"
"/gfs72/users/b/t/btrumpfh","btrumpfh","24","DAG1-DB059"
"/gfs62/users/f/e/feharris","feharris","24","DAG1-DB059"
"/gfs71/users/r/a/ralonso","ralonso","24","DAG1-DB059"
"/gfs71/users/n/p/npisani","npisani","24","DAG1-DB059"
"/gfs63/users/k/g/kgunning","kgunning","24","DAG1-DB059"
"/gfs71/users/z/k/zkarpen","zkarpen","24","DAG1-DB059"
"/gfs71/users/r/c/rcarrai","rcarrai","24","DAG1-DB059"
"/gfs71/users/m/t/mthibau3","mthibau3","24","DAG1-DB059"
"/gfs62/users/e/c/echarama","echarama","24","DAG1-DB059"
"/gfs62/users/e/c/ecimino1","ecimino1","24","DAG1-DB059"
"/gfs62/users/e/a/east","east","24","DAG1-DB059"
"/gfs71/users/l/k/lkrooney","lkrooney","24","DAG1-DB059"
"/gfs61/users/g/d/gdunklin","gdunklin","17827916","DAG1-DB060"
"/gfs63/users/k/p/kpwillia","kpwillia","8209392","DAG1-DB060"
"/gfs63/users/m/r/mrincon","mrincon","6388524","DAG1-DB060"
"/gfs63/users/k/a/katruax","katruax","5087176","DAG1-DB060"
"/gfs71/users/m/t/mtcanniz","mtcanniz","4155004","DAG1-DB060"
"/gfs62/users/d/c/dchrist1","dchrist1","3457988","DAG1-DB060"
"/gfs70/users/z/w/zwells","zwells","2929388","DAG1-DB060"
"/gfs71/users/u/v/uvmtemp2","uvmtemp2","2463020","DAG1-DB060"
"/gfs62/users/i/b/ibower","ibower","2099400","DAG1-DB060"
"/gfs62/users/j/e/jecarter","jecarter","1797792","DAG1-DB060"
"/gfs70/users/t/r/trinity","trinity","1563640","DAG1-DB060"
"/gfs62/users/g/b/gbelin","gbelin","1400312","DAG1-DB060"
"/gfs73/users/m/a/makent","makent","1202280","DAG1-DB060"
"/gfs70/users/r/b/rbsteele","rbsteele","1058112","DAG1-DB060"
"/gfs63/users/j/p/jpallott","jpallott","927940","DAG1-DB060"
"/gfs70/users/t/h/thsu","thsu","827584","DAG1-DB060"
"/gfs71/users/k/w/kwageman","kwageman","745640","DAG1-DB060"
"/gfs60/users/h/g/hgraig","hgraig","672132","DAG1-DB060"
"/gfs73/users/j/a/japowers","japowers","605612","DAG1-DB060"
"/gfs72/users/a/p/apkeegan","apkeegan","557076","DAG1-DB060"
"/gfs60/users/c/w/cwilli22","cwilli22","511876","DAG1-DB060"
"/gfs73/users/n/b/nbmarkow","nbmarkow","471056","DAG1-DB060"
"/gfs63/users/k/l/klmccorm","klmccorm","433612","DAG1-DB060"
"/gfs70/users/t/p/tplomp","tplomp","402732","DAG1-DB060"
"/gfs63/users/m/r/mrlawren","mrlawren","372432","DAG1-DB060"
"/gfs62/users/e/d/edonovan","edonovan","345836","DAG1-DB060"
"/gfs63/users/k/b/kboyd1","kboyd1","322840","DAG1-DB060"
"/gfs72/users/a/e/aeborra","aeborra","301792","DAG1-DB060"
"/gfs71/users/m/l/mlane3","mlane3","281328","DAG1-DB060"
"/gfs72/users/h/g/hgelb","hgelb","264416","DAG1-DB060"
"/gfs71/users/m/f/mfortney","mfortney","246452","DAG1-DB060"
"/gfs61/users/g/k/gkeraga","gkeraga","230612","DAG1-DB060"
"/gfs71/users/u/v/uvmsnow","uvmsnow","217700","DAG1-DB060"
"/gfs63/users/j/s/jstryker","jstryker","207296","DAG1-DB060"
"/gfs63/users/j/p/jpelland","jpelland","203812","DAG1-DB060"
"/gfs73/users/j/b/jbernar2","jbernar2","185404","DAG1-DB060"
"/gfs73/users/j/c/jcardoza","jcardoza","179692","DAG1-DB060"
"/gfs70/users/o/h/oharris","oharris","166868","DAG1-DB060"
"/gfs63/users/j/m/jmjackma","jmjackma","158100","DAG1-DB060"
"/gfs70/users/s/h/shalsey","shalsey","154072","DAG1-DB060"
"/gfs70/users/t/s/tsfaulkn","tsfaulkn","142504","DAG1-DB060"
"/gfs71/users/n/r/nradding","nradding","139132","DAG1-DB060"
"/gfs62/users/c/p/cprillam","cprillam","128012","DAG1-DB060"
"/gfs70/users/s/h/shsqna","shsqna","125964","DAG1-DB060"
"/gfs60/users/c/b/cbenge","cbenge","115052","DAG1-DB060"
"/gfs70/users/t/t/ttrimmer","ttrimmer","113216","DAG1-DB060"
"/gfs73/users/w/c/wcalkins","wcalkins","104632","DAG1-DB060"
"/gfs71/users/j/k/jkessler","jkessler","101592","DAG1-DB060"
"/gfs73/users/j/a/jatucker","jatucker","96644","DAG1-DB060"
"/gfs72/users/a/o/aoler","aoler","91244","DAG1-DB060"
"/gfs72/users/p/k/pkircher","pkircher","87308","DAG1-DB060"
"/gfs70/users/s/h/sheadley","sheadley","82088","DAG1-DB060"
"/gfs62/users/d/e/depot","depot","79552","DAG1-DB060"
"/gfs71/users/s/w/swatkin","swatkin","74448","DAG1-DB060"
"/gfs73/users/j/a/jagustaf","jagustaf","71724","DAG1-DB060"
"/gfs63/users/m/s/mstearn2","mstearn2","66780","DAG1-DB060"
"/gfs63/users/k/f/kfmazza","kfmazza","65224","DAG1-DB060"
"/gfs70/users/v/s/vsenanu","vsenanu","60488","DAG1-DB060"
"/gfs62/users/f/e/fellowad","fellowad","58828","DAG1-DB060"
"/gfs70/users/s/h/shellman","shellman","54688","DAG1-DB060"
"/gfs60/users/c/c/ccolfer","ccolfer","53304","DAG1-DB060"
"/gfs62/users/d/c/dcjones","dcjones","49396","DAG1-DB060"
"/gfs62/users/d/n/dnissim","dnissim","47488","DAG1-DB060"
"/gfs72/users/a/l/alacaden","alacaden","44672","DAG1-DB060"
"/gfs72/users/a/k/aklinden","aklinden","43200","DAG1-DB060"
"/gfs63/users/l/c/lchen13","lchen13","40304","DAG1-DB060"
"/gfs70/users/v/a/vavalone","vavalone","38912","DAG1-DB060"
"/gfs70/users/x/s/xshi","xshi","35680","DAG1-DB060"
"/gfs63/users/l/s/lsklein","lsklein","35144","DAG1-DB060"
"/gfs62/users/e/h/ehorgan","ehorgan","32068","DAG1-DB060"
"/gfs70/users/s/m/smowen","smowen","31592","DAG1-DB060"
"/gfs73/users/w/c/wcatsbar","wcatsbar","28832","DAG1-DB060"
"/gfs63/users/j/g/jgu4","jgu4","28168","DAG1-DB060"
"/gfs60/users/j/d/jdahredd","jdahredd","25952","DAG1-DB060"
"/gfs62/users/0/4/047imap","047imap","25024","DAG1-DB060"
"/gfs63/users/l/d/ldinardi","ldinardi","23908","DAG1-DB060"
"/gfs62/users/e/t/etgunn","etgunn","21800","DAG1-DB060"
"/gfs63/users/k/c/kciarlo","kciarlo","21244","DAG1-DB060"
"/gfs63/users/k/p/kproject","kproject","19036","DAG1-DB060"
"/gfs71/users/u/v/uvmlibsm","uvmlibsm","18680","DAG1-DB060"
"/gfs71/users/n/s/nsteadma","nsteadma","16740","DAG1-DB060"
"/gfs60/users/h/t/htufaro","htufaro","16552","DAG1-DB060"
"/gfs73/users/w/m/wmanning","wmanning","14656","DAG1-DB060"
"/gfs63/users/j/l/jliu10","jliu10","14592","DAG1-DB060"
"/gfs71/users/z/s/zshan","zshan","12696","DAG1-DB060"
"/gfs63/users/j/l/jlongwor","jlongwor","12432","DAG1-DB060"
"/gfs73/users/t/b/tbaker2","tbaker2","11244","DAG1-DB060"
"/gfs70/users/s/t/starlow","starlow","10684","DAG1-DB060"
"/gfs70/users/s/b/sblount1","sblount1","9848","DAG1-DB060"
"/gfs61/users/c/m/cmmullan","cmmullan","9256","DAG1-DB060"
"/gfs62/users/e/c/ecosystm","ecosystm","8672","DAG1-DB060"
"/gfs71/users/m/t/mtischle","mtischle","8132","DAG1-DB060"
"/gfs62/users/d/w/dwgraham","dwgraham","7384","DAG1-DB060"
"/gfs70/users/s/b/sbrodie","sbrodie","7052","DAG1-DB060"
"/gfs72/users/m/g/mgreen10","mgreen10","6376","DAG1-DB060"
"/gfs62/users/e/w/ewhidden","ewhidden","6016","DAG1-DB060"
"/gfs71/users/s/p/spowers3","spowers3","5472","DAG1-DB060"
"/gfs62/users/e/a/earembur","earembur","5288","DAG1-DB060"
"/gfs71/users/m/l/mlgreco","mlgreco","4736","DAG1-DB060"
"/gfs62/users/d/s/dshenry","dshenry","4608","DAG1-DB060"
"/gfs63/users/j/r/jrclouti","jrclouti","4092","DAG1-DB060"
"/gfs72/users/r/j/rjoslin","rjoslin","3956","DAG1-DB060"
"/gfs72/users/r/j/rjauerba","rjauerba","3672","DAG1-DB060"
"/gfs70/users/s/z/szaidi","szaidi","3292","DAG1-DB060"
"/gfs70/users/t/l/tlitteri","tlitteri","3148","DAG1-DB060"
"/gfs60/users/l/x/lxiang","lxiang","2924","DAG1-DB060"
"/gfs73/users/t/f/tfaucett","tfaucett","2692","DAG1-DB060"
"/gfs63/users/m/o/mossman","mossman","2640","DAG1-DB060"
"/gfs63/users/j/l/jlowell","jlowell","2372","DAG1-DB060"
"/gfs63/users/j/q/jqiu","jqiu","2328","DAG1-DB060"
"/gfs62/users/b/w/bwager","bwager","2080","DAG1-DB060"
"/gfs70/users/v/t/vtroiano","vtroiano","2048","DAG1-DB060"
"/gfs62/users/h/l/hlhatch","hlhatch","1836","DAG1-DB060"
"/gfs71/users/s/w/swalling","swalling","1784","DAG1-DB060"
"/gfs70/users/s/b/sbiondol","sbiondol","1608","DAG1-DB060"
"/gfs70/users/u/h/uheiss","uheiss","1568","DAG1-DB060"
"/gfs62/users/a/d/adikos","adikos","1412","DAG1-DB060"
"/gfs63/users/j/p/jpons","jpons","1380","DAG1-DB060"
"/gfs63/users/j/l/jlongcha","jlongcha","1212","DAG1-DB060"
"/gfs62/users/e/g/egoodric","egoodric","1192","DAG1-DB060"
"/gfs61/users/c/m/cmazelis","cmazelis","1048","DAG1-DB060"
"/gfs71/users/l/p/lpigeon","lpigeon","1024","DAG1-DB060"
"/gfs72/users/h/a/haitken","haitken","900","DAG1-DB060"
"/gfs60/users/c/w/cwilli33","cwilli33","868","DAG1-DB060"
"/gfs70/users/t/h/thwendel","thwendel","768","DAG1-DB060"
"/gfs72/users/a/b/abacquet","abacquet","744","DAG1-DB060"
"/gfs62/users/e/c/ecochran","ecochran","644","DAG1-DB060"
"/gfs71/users/m/l/mlomelia","mlomelia","628","DAG1-DB060"
"/gfs71/users/m/h/mheughin","mheughin","560","DAG1-DB060"
"/gfs62/users/e/f/efu","efu","540","DAG1-DB060"
"/gfs72/users/a/b/abelongi","abelongi","496","DAG1-DB060"
"/gfs70/users/o/k/okwon1","okwon1","476","DAG1-DB060"
"/gfs72/users/p/g/pgillott","pgillott","448","DAG1-DB060"
"/gfs71/users/n/m/nmoctezu","nmoctezu","416","DAG1-DB060"
"/gfs62/users/d/c/dchen2","dchen2","396","DAG1-DB060"
"/gfs73/users/j/c/jcarter4","jcarter4","364","DAG1-DB060"
"/gfs70/users/s/h/sharm","sharm","360","DAG1-DB060"
"/gfs63/users/m/w/mwestbr1","mwestbr1","316","DAG1-DB060"
"/gfs63/users/k/d/kdgossel","kdgossel","304","DAG1-DB060"
"/gfs72/users/a/k/aking9","aking9","284","DAG1-DB060"
"/gfs61/users/f/n/fngoma","fngoma","268","DAG1-DB060"
"/gfs63/users/j/l/jlmcguir","jlmcguir","252","DAG1-DB060"
"/gfs60/users/n/k/nkareem","nkareem","244","DAG1-DB060"
"/gfs63/users/j/p/jpainter","jpainter","224","DAG1-DB060"
"/gfs60/users/c/v/cvadlamu","cvadlamu","220","DAG1-DB060"
"/gfs63/users/k/o/kogilles","kogilles","204","DAG1-DB060"
"/gfs72/users/a/s/asalinas","asalinas","200","DAG1-DB060"
"/gfs63/users/m/n/mnerbak","mnerbak","192","DAG1-DB060"
"/gfs63/users/k/d/kdomas","kdomas","184","DAG1-DB060"
"/gfs62/users/e/s/esass","esass","172","DAG1-DB060"
"/gfs70/users/s/b/sbaumer","sbaumer","168","DAG1-DB060"
"/gfs62/users/c/l/clcomeau","clcomeau","160","DAG1-DB060"
"/gfs61/users/e/m/emergncy","emergncy","152","DAG1-DB060"
"/gfs61/users/c/s/csu1","csu1","148","DAG1-DB060"
"/gfs62/users/d/b/dburris","dburris","140","DAG1-DB060"
"/gfs71/users/n/w/nweintra","nweintra","136","DAG1-DB060"
"/gfs71/users/z/k/zkleh","zkleh","128","DAG1-DB060"
"/gfs62/users/0/1/01llang","01llang","128","DAG1-DB060"
"/gfs61/users/c/m/cmoran7","cmoran7","116","DAG1-DB060"
"/gfs62/users/e/d/edo","edo","112","DAG1-DB060"
"/gfs62/users/d/b/dbtaylor","dbtaylor","112","DAG1-DB060"
"/gfs72/users/p/g/pgpost","pgpost","104","DAG1-DB060"
"/gfs70/users/r/b/rberky","rberky","104","DAG1-DB060"
"/gfs71/users/m/j/mjohns63","mjohns63","100","DAG1-DB060"
"/gfs70/users/v/t/vteden","vteden","96","DAG1-DB060"
"/gfs63/users/j/w/jwhitlo1","jwhitlo1","92","DAG1-DB060"
"/gfs71/users/m/k/mkelner","mkelner","88","DAG1-DB060"
"/gfs72/users/d/m/dmurphy6","dmurphy6","84","DAG1-DB060"
"/gfs72/users/m/g/mghazal","mghazal","80","DAG1-DB060"
"/gfs71/users/m/h/mhart9","mhart9","80","DAG1-DB060"
"/gfs71/users/m/f/mfrahlic","mfrahlic","80","DAG1-DB060"
"/gfs73/users/m/b/mberret","mberret","80","DAG1-DB060"
"/gfs63/users/m/s/msnearow","msnearow","80","DAG1-DB060"
"/gfs70/users/s/t/stjlab5","stjlab5","80","DAG1-DB060"
"/gfs62/users/0/1/01dlukan","01dlukan","76","DAG1-DB060"
"/gfs62/users/d/h/dhillier","dhillier","72","DAG1-DB060"
"/gfs63/users/k/n/knwood","knwood","68","DAG1-DB060"
"/gfs71/users/k/w/kweeden","kweeden","64","DAG1-DB060"
"/gfs62/users/c/l/clow1","clow1","64","DAG1-DB060"
"/gfs73/users/w/c/wcarbone","wcarbone","56","DAG1-DB060"
"/gfs73/users/t/c/tcourser","tcourser","48","DAG1-DB060"
"/gfs72/users/a/h/ahagman","ahagman","48","DAG1-DB060"
"/gfs60/users/h/m/hmclane","hmclane","44","DAG1-DB060"
"/gfs72/users/a/c/achubeto","achubeto","40","DAG1-DB060"
"/gfs70/users/o/b/obarajas","obarajas","36","DAG1-DB060"
"/gfs62/users/i/e/ieisenbe","ieisenbe","32","DAG1-DB060"
"/gfs61/users/f/s/fsminor","fsminor","32","DAG1-DB060"
"/gfs72/users/a/m/amconnel","amconnel","24","DAG1-DB060"
"/gfs60/users/c/b/cbudd","cbudd","24","DAG1-DB060"
"/gfs72/users/a/m/amkaye","amkaye","24","DAG1-DB060"
"/gfs60/users/k/z/kzilka","kzilka","24","DAG1-DB060"
"/gfs73/users/n/b/nbuchana","nbuchana","24","DAG1-DB060"
"/gfs72/users/a/g/agusmano","agusmano","24","DAG1-DB060"
"/gfs72/users/a/g/agperez","agperez","24","DAG1-DB060"
"/gfs73/users/w/l/wlu3","wlu3","24","DAG1-DB060"
"/gfs72/users/a/c/aczubins","aczubins","24","DAG1-DB060"
"/gfs61/users/c/e/cestep","cestep","24","DAG1-DB060"
"/gfs62/users/b/g/bgreene5","bgreene5","24","DAG1-DB060"
"/gfs60/users/j/d/jdsteinb","jdsteinb","24","DAG1-DB060"
"/gfs62/users/g/s/gsmith9","gsmith9","24","DAG1-DB060"
"/gfs62/users/g/h/gheerman","gheerman","24","DAG1-DB060"
"/gfs61/users/e/p/epagnani","epagnani","24","DAG1-DB060"
"/gfs73/users/j/b/jbensons","jbensons","24","DAG1-DB060"
"/gfs60/users/h/s/hsnook","hsnook","24","DAG1-DB060"
"/gfs72/users/a/d/adean5","adean5","24","DAG1-DB060"
"/gfs72/users/a/b/abarnet2","abarnet2","24","DAG1-DB060"
"/gfs60/users/a/r/aroy3","aroy3","24","DAG1-DB060"
"/gfs62/users/g/m/gmundija","gmundija","24","DAG1-DB060"
"/gfs62/users/g/m/gmchase","gmchase","24","DAG1-DB060"
"/gfs61/users/e/k/ekornfei","ekornfei","24","DAG1-DB060"
"/gfs63/users/j/l/jlauria","jlauria","24","DAG1-DB060"
"/gfs63/users/j/h/jhillsam","jhillsam","24","DAG1-DB060"
"/gfs70/users/t/m/tmctigue","tmctigue","24","DAG1-DB060"
"/gfs63/users/l/t/ltporter","ltporter","24","DAG1-DB060"
"/gfs70/users/t/s/tswilson","tswilson","24","DAG1-DB060"
"/gfs63/users/j/s/jsalterg","jsalterg","24","DAG1-DB060"
"/gfs63/users/k/a/kalperin","kalperin","24","DAG1-DB060"
"/gfs70/users/q/o/qoconnor","qoconnor","24","DAG1-DB060"
"/gfs70/users/9/8/98lenman","98lenman","24","DAG1-DB060"
"/gfs71/users/k/w/kwolsen","kwolsen","24","DAG1-DB060"
"/gfs70/users/s/m/smclaug2","smclaug2","24","DAG1-DB060"
"/gfs70/users/o/p/operlmut","operlmut","24","DAG1-DB060"
"/gfs70/users/s/b/sburdge","sburdge","24","DAG1-DB060"
"/gfs70/users/s/f/sferron","sferron","24","DAG1-DB060"
"/gfs70/users/s/s/ssetian","ssetian","24","DAG1-DB060"
"/gfs70/users/r/b/rbrace","rbrace","24","DAG1-DB060"
"/gfs63/users/l/l/lljarret","lljarret","24","DAG1-DB060"
"/gfs70/users/v/p/vpaquin","vpaquin","24","DAG1-DB060"
"/gfs70/users/r/s/rseban","rseban","24","DAG1-DB060"
"/gfs70/users/v/i/vivan","vivan","24","DAG1-DB060"
"/gfs62/users/d/w/dwynn","dwynn","24","DAG1-DB060"
"/gfs62/users/d/c/dcarlso1","dcarlso1","24","DAG1-DB060"
"/gfs71/users/m/d/mdelimaf","mdelimaf","24","DAG1-DB060"
"/gfs71/users/m/m/mmccart3","mmccart3","24","DAG1-DB060"
"/gfs72/users/h/a/hatkins1","hatkins1","24","DAG1-DB060"
"/gfs72/users/p/a/pamerman","pamerman","24","DAG1-DB060"
"/gfs72/users/d/b/dbeech","dbeech","24","DAG1-DB060"
"/gfs72/users/b/t/btlong","btlong","24","DAG1-DB060"
"/gfs62/users/f/a/famooney","famooney","24","DAG1-DB060"
"/gfs63/users/k/b/kbanaian","kbanaian","24","DAG1-DB060"
"/gfs71/users/n/p/npaglias","npaglias","24","DAG1-DB060"
"/gfs71/users/n/w/nwellive","nwellive","24","DAG1-DB060"
"/gfs63/users/k/m/kmtrace","kmtrace","24","DAG1-DB060"
"/gfs63/users/k/h/khdanfor","khdanfor","24","DAG1-DB060"
"/gfs71/users/m/t/mtemplet","mtemplet","24","DAG1-DB060"
"/gfs62/users/e/c/ecolber1","ecolber1","24","DAG1-DB060"
"/gfs62/users/e/c/ecilia","ecilia","24","DAG1-DB060"
"/gfs71/users/j/k/jkiendl","jkiendl","24","DAG1-DB060"
"/gfs62/users/e/l/eliederb","eliederb","24","DAG1-DB060"
"/gfs71/users/n/t/ntodd","ntodd","17602832","DAG1-DB061"
"/gfs70/users/s/d/sdewoolk","sdewoolk","8223804","DAG1-DB061"
"/gfs71/users/s/u/sullivan","sullivan","6392416","DAG1-DB061"
"/gfs71/users/r/g/rgvogel","rgvogel","5098272","DAG1-DB061"
"/gfs63/users/l/l/llaughna","llaughna","4158652","DAG1-DB061"
"/gfs71/users/m/m/mmanahan","mmanahan","3462488","DAG1-DB061"
"/gfs63/users/j/s/jsibold","jsibold","2935860","DAG1-DB061"
"/gfs71/users/8/6/86rmonet","86rmonet","2466396","DAG1-DB061"
"/gfs63/users/j/l/jlight","jlight","2101152","DAG1-DB061"
"/gfs60/users/c/b/cblancha","cblancha","1801156","DAG1-DB061"
"/gfs62/users/c/k/ckaspris","ckaspris","1567100","DAG1-DB061"
"/gfs70/users/s/e/sedelman","sedelman","1402752","DAG1-DB061"
"/gfs63/users/l/c/lcrimin","lcrimin","1203740","DAG1-DB061"
"/gfs63/users/j/h/jhawke","jhawke","1058616","DAG1-DB061"
"/gfs64/users/y/f/yflores","yflores","927952","DAG1-DB061"
"/gfs62/users/b/w/bwarman","bwarman","829024","DAG1-DB061"
"/gfs63/users/m/w/mwoolper","mwoolper","746252","DAG1-DB061"
"/gfs62/users/c/l/clfinley","clfinley","672524","DAG1-DB061"
"/gfs63/users/l/m/lmoses1","lmoses1","605696","DAG1-DB061"
"/gfs73/users/t/b/tbharris","tbharris","557276","DAG1-DB061"
"/gfs62/users/e/a/eamler","eamler","521116","DAG1-DB061"
"/gfs72/users/a/e/aekopp","aekopp","503772","DAG1-DB061"
"/gfs63/users/k/m/kmbarton","kmbarton","442712","DAG1-DB061"
"/gfs62/users/c/r/crvt","crvt","424756","DAG1-DB061"
"/gfs62/users/e/f/efsimon","efsimon","381856","DAG1-DB061"
"/gfs60/users/c/t/ctankday","ctankday","363444","DAG1-DB061"
"/gfs63/users/m/v/mvelba","mvelba","328084","DAG1-DB061"
"/gfs73/users/m/c/mcsaunde","mcsaunde","314428","DAG1-DB061"
"/gfs62/users/c/j/cjung","cjung","299760","DAG1-DB061"
"/gfs71/users/w/s/wschaeff","wschaeff","265380","DAG1-DB061"
"/gfs72/users/j/t/jtomczak","jtomczak","252500","DAG1-DB061"
"/gfs70/users/s/b/sbangs","sbangs","240096","DAG1-DB061"
"/gfs63/users/l/m/lmurolo","lmurolo","222472","DAG1-DB061"
"/gfs60/users/a/j/ajyates","ajyates","212840","DAG1-DB061"
"/gfs62/users/i/m/imchale","imchale","198652","DAG1-DB061"
"/gfs63/users/m/p/mpo","mpo","190024","DAG1-DB061"
"/gfs62/users/c/z/czippric","czippric","176432","DAG1-DB061"
"/gfs60/users/c/c/ccwaldro","ccwaldro","169236","DAG1-DB061"
"/gfs63/users/j/h/jhmaurer","jhmaurer","159572","DAG1-DB061"
"/gfs62/users/h/e/helpline","helpline","151152","DAG1-DB061"
"/gfs71/users/r/a/ralovett","ralovett","146280","DAG1-DB061"
"/gfs60/users/n/l/nliu1","nliu1","134716","DAG1-DB061"
"/gfs72/users/a/s/aspeight","aspeight","132252","DAG1-DB061"
"/gfs62/users/g/c/gcianci","gcianci","121620","DAG1-DB061"
"/gfs63/users/j/m/jmurdock","jmurdock","119140","DAG1-DB061"
"/gfs73/users/t/f/tfries","tfries","109220","DAG1-DB061"
"/gfs71/users/m/k/mklikuna","mklikuna","107456","DAG1-DB061"
"/gfs71/users/k/e/keroot","keroot","100288","DAG1-DB061"
"/gfs73/users/j/a/jaetter","jaetter","98108","DAG1-DB061"
"/gfs62/users/d/h/dhaupt","dhaupt","89980","DAG1-DB061"
"/gfs62/users/i/f/ifitch","ifitch","87996","DAG1-DB061"
"/gfs63/users/k/b/kbogasky","kbogasky","81892","DAG1-DB061"
"/gfs73/users/n/c/ncotnoir","ncotnoir","79872","DAG1-DB061"
"/gfs63/users/k/m/kmedley","kmedley","74052","DAG1-DB061"
"/gfs61/users/e/m/emblackb","emblackb","72148","DAG1-DB061"
"/gfs63/users/k/a/karaynor","karaynor","66552","DAG1-DB061"
"/gfs61/users/c/e/ceclancy","ceclancy","64732","DAG1-DB061"
"/gfs71/users/o/w/oweiland","oweiland","61976","DAG1-DB061"
"/gfs70/users/t/h/thryckie","thryckie","57512","DAG1-DB061"
"/gfs63/users/j/g/jgowetsk","jgowetsk","56112","DAG1-DB061"
"/gfs60/users/c/w/cwilli24","cwilli24","51904","DAG1-DB061"
"/gfs71/users/m/d/mdecara","mdecara","50076","DAG1-DB061"
"/gfs60/users/c/c/ccdobson","ccdobson","46936","DAG1-DB061"
"/gfs62/users/e/s/esilver2","esilver2","45696","DAG1-DB061"
"/gfs70/users/v/p/vpatten","vpatten","41988","DAG1-DB061"
"/gfs62/users/c/n/cnbrown","cnbrown","41644","DAG1-DB061"
"/gfs62/users/d/b/dbertges","dbertges","37572","DAG1-DB061"
"/gfs72/users/m/g/mgsiever","mgsiever","36856","DAG1-DB061"
"/gfs63/users/j/r/jresnik","jresnik","34120","DAG1-DB061"
"/gfs62/users/d/n/dneimane","dneimane","33328","DAG1-DB061"
"/gfs73/users/w/d/wdougher","wdougher","30384","DAG1-DB061"
"/gfs62/users/d/c/dcwhalen","dcwhalen","29464","DAG1-DB061"
"/gfs73/users/n/c/ncarson","ncarson","27572","DAG1-DB061"
"/gfs63/users/k/p/kponcele","kponcele","26388","DAG1-DB061"
"/gfs62/users/c/r/crussel3","crussel3","24828","DAG1-DB061"
"/gfs62/users/d/e/denders","denders","23176","DAG1-DB061"
"/gfs71/users/m/m/mmank","mmank","22768","DAG1-DB061"
"/gfs62/users/j/j/jjonas","jjonas","20288","DAG1-DB061"
"/gfs60/users/c/t/cthygese","cthygese","19912","DAG1-DB061"
"/gfs61/users/c/s/csulli26","csulli26","17880","DAG1-DB061"
"/gfs62/users/b/e/behunt","behunt","17492","DAG1-DB061"
"/gfs63/users/k/p/kphipps","kphipps","15776","DAG1-DB061"
"/gfs62/users/e/b/ebmendel","ebmendel","15452","DAG1-DB061"
"/gfs62/users/g/s/gsamarit","gsamarit","13660","DAG1-DB061"
"/gfs71/users/l/k/lkiewra","lkiewra","13504","DAG1-DB061"
"/gfs71/users/m/k/mksargen","mksargen","11940","DAG1-DB061"
"/gfs62/users/j/f/jfsmith","jfsmith","11716","DAG1-DB061"
"/gfs72/users/m/g/mgillbou","mgillbou","10336","DAG1-DB061"
"/gfs70/users/t/n/tnowicki","tnowicki","10184","DAG1-DB061"
"/gfs73/users/n/c/ncaacert","ncaacert","9060","DAG1-DB061"
"/gfs72/users/a/d/aducker","aducker","8880","DAG1-DB061"
"/gfs71/users/n/h/nhbartle","nhbartle","7880","DAG1-DB061"
"/gfs60/users/j/o/joburt","joburt","7600","DAG1-DB061"
"/gfs63/users/l/a/lamarsha","lamarsha","6864","DAG1-DB061"
"/gfs62/users/e/s/esoong","esoong","6468","DAG1-DB061"
"/gfs62/users/d/j/djdonova","djdonova","5972","DAG1-DB061"
"/gfs62/users/b/e/benolan","benolan","5468","DAG1-DB061"
"/gfs71/users/r/g/rgbeatti","rgbeatti","5304","DAG1-DB061"
"/gfs61/users/c/g/cgarofal","cgarofal","4716","DAG1-DB061"
"/gfs61/users/j/z/jzhang8","jzhang8","4616","DAG1-DB061"
"/gfs62/users/d/w/dweinbe1","dweinbe1","4092","DAG1-DB061"
"/gfs60/users/n/l/nlhayes","nlhayes","3956","DAG1-DB061"
"/gfs71/users/z/e/zegordon","zegordon","3672","DAG1-DB061"
"/gfs62/users/g/c/gcourvil","gcourvil","3288","DAG1-DB061"
"/gfs72/users/a/f/afgreen","afgreen","3188","DAG1-DB061"
"/gfs60/users/a/j/ajacob15","ajacob15","2884","DAG1-DB061"
"/gfs60/users/c/o/copc","copc","2728","DAG1-DB061"
"/gfs63/users/l/j/ljacobs1","ljacobs1","2604","DAG1-DB061"
"/gfs70/users/9/9/99jbrads","99jbrads","2400","DAG1-DB061"
"/gfs60/users/n/l/nleonard","nleonard","2304","DAG1-DB061"
